"","ID","URL","SIZE","DATA","TIME","DATASET"
"28884","I0884","http://www.e-soccer.com/redirect_cat.asp?CategoryID","36024","11/07/2002","19:37:20","Soccer"
"28883","I0883","http://www.awayguide.net/cgi-bin/ag.pl?club","22227","11/07/2002","19:37:17","Soccer"
"28882","I0882","http://www.football.nationwide.co.uk/football/NationwideLeague/TournamentNews.asp?T_ID","6855","11/07/2002","19:37:15","Soccer"
"28881","I0881","http://www.leaguemanagers.com/news/conferences/155","33715","11/07/2002","19:37:15","Soccer"
"28880","I0880","http://www.football-league.co.uk/match/view/second_feature_detail/0,,10794~235088,00.html","38828","11/07/2002","19:37:14","Soccer"
"28879","I0879","http://www.thefa.com:80/application?origin","58191","11/07/2002","19:37:14","Soccer"
"28878","I0878","http://www.the-eye.com/chat.htm","10796","11/07/2002","19:37:12","Soccer"
"28877","I0877","http://www.rdasilva.demon.co.uk/football/anc/ancq1984.html","7820","11/07/2002","19:37:12","Soccer"
"28876","I0876","http://www.xs4all.nl/~kassiesa/bert/uefa/history/trank97.html","46594","11/07/2002","19:37:12","Soccer"
"28875","I0875","http://fotbal.hypermart.net/england/players/index1.html","6079","11/07/2002","19:37:12","Soccer"
"28874","I0874","http://solair.eunet.yu/~m.rad/Museum/19963eyff/index.html","731","11/07/2002","19:37:12","Soccer"
"28873","I0873","http://www.fifa.com/rank/procedures_E.html","33964","11/07/2002","19:37:11","Soccer"
"28872","I0872","http://www.uefa.com/trainingground/news/Kind","25459","11/07/2002","19:37:11","Soccer"
"28871","I0871","http://www.planetfootball.com/article.asp?id","67978","11/07/2002","19:37:10","Soccer"
"28870","I0870","http://stats.football365.com/dom/ENG/D2/lgetab.html","41237","11/07/2002","19:37:09","Soccer"
"28869","I0869","http://www.soccernet.com/scotland/clubs/dundeeutd/index.html","24818","11/07/2002","19:37:09","Soccer"
"28868","I0868","http://www.rsssf.com/ec/ec199293.html","19092","11/07/2002","19:37:08","Soccer"
"28867","I0867","http://www.englandweb.fsnet.co.uk/engfans.htm","9357","11/07/2002","19:37:08","Soccer"
"28866","I0866","http://www.geocities.com/westhamcole/votes2000.html","3320","11/07/2002","19:37:08","Soccer"
"28865","I0865","http://www.wembleynationalstadium.co.uk/new/stadium/key_features.htm","13792","11/07/2002","19:37:08","Soccer"
"28864","I0864","http://www.englandfanzine.co.uk/reports/v_denmark_world_cup_02.html","27062","11/07/2002","19:37:08","Soccer"
"28863","I0863","http://www.soccerway.com/europe/spain/","35125","11/07/2002","19:37:07","Soccer"
"28862","I0862","http://www.englandsport.co.uk/nostal/yrbyyr/1905_1909.html","62124","11/07/2002","19:37:05","Soccer"
"28861","I0861","http://www.donny.co.uk/ourgame/articles/dicaniofeedsmediafrenzy.htm","2583","11/07/2002","19:37:05","Soccer"
"28860","I0860","http://www.football-on-tv.co.uk/","36470","11/07/2002","19:37:05","Soccer"
"28859","I0859","http://www.e-soccer.com/redirect_cat.asp?CategoryID","36152","11/07/2002","19:37:05","Soccer"
"28858","I0858","http://www.awayguide.net/cgi-bin/ag.pl?club","22320","11/07/2002","19:37:03","Soccer"
"28857","I0857","http://www.football.nationwide.co.uk/football/NationwideLeague/TournamentNews.asp?T_ID","6871","11/07/2002","19:37:00","Soccer"
"28856","I0856","http://www.leaguemanagers.com/fame/masterclass_1","33809","11/07/2002","19:37:00","Soccer"
"28855","I0855","http://www.football-league.co.uk/match/view/second_feature_detail/0,,10794~235087,00.html","39366","11/07/2002","19:36:59","Soccer"
"28854","I0854","http://www.thefa.com:80/application?origin","58194","11/07/2002","19:36:58","Soccer"
"28853","I0853","http://www.the-eye.com/bgame.htm","10958","11/07/2002","19:36:57","Soccer"
"28852","I0852","http://www.rdasilva.demon.co.uk/football/ec/ecq1964.html","7923","11/07/2002","19:36:57","Soccer"
"28851","I0851","http://www.xs4all.nl/~kassiesa/bert/uefa/history/trank95.html","46998","11/07/2002","19:36:57","Soccer"
"28850","I0850","http://fotbal.hypermart.net/italy/teams/index1.html","6637","11/07/2002","19:36:57","Soccer"
"28849","I0849","http://solair.eunet.yu/~m.rad/Museum/19907fyff/index.html","1129","11/07/2002","19:36:56","Soccer"
"28848","I0848","http://www.fifa.com/assoc/home_S.html","35012","11/07/2002","19:36:56","Soccer"
"28847","I0847","http://www.uefa.com/Competitions/Under21/index.html","25538","11/07/2002","19:36:53","Soccer"
"28846","I0846","http://www.planetfootball.com/article.asp?id","67981","11/07/2002","19:36:52","Soccer"
"28845","I0845","http://stats.football365.com/dom/ENG/D3/lgetab.html","41267","11/07/2002","19:36:51","Soccer"
"28844","I0844","http://www.soccernet.com/scotland/clubs/hearts/index.html","24947","11/07/2002","19:36:51","Soccer"
"28843","I0843","http://www.rsssf.com/sacups/copa02.html","19112","11/07/2002","19:36:50","Soccer"
"28842","I0842","http://www.englandweb.fsnet.co.uk/books/books.htm","9483","11/07/2002","19:36:50","Soccer"
"28841","I0841","http://www.geocities.com/westhamcole/team2002.html","3390","11/07/2002","19:36:50","Soccer"
"28840","I0840","http://www.wembleynationalstadium.co.uk/new/stadium/qanda.htm","14193","11/07/2002","19:36:50","Soccer"
"28839","I0839","http://www.englandfanzine.co.uk/reports/v_brazil_world_cup_02.html","27416","11/07/2002","19:36:50","Soccer"
"28838","I0838","http://www.soccerway.com/europe/germany/","35217","11/07/2002","19:36:49","Soccer"
"28837","I0837","http://www.englandsport.co.uk/youth/results/1956_1965.html","63037","11/07/2002","19:36:46","Soccer"
"28836","I0836","http://www.donny.co.uk/ourgame/contact_government.htm","2595","11/07/2002","19:36:46","Soccer"
"28835","I0835","http://www.football-on-tv.co.uk/","37034","11/07/2002","19:36:46","Soccer"
"28834","I0834","http://www.e-soccer.com/redirect_cat.asp?CategoryID","36168","11/07/2002","19:36:46","Soccer"
"28833","I0833","http://www.awayguide.net/cgi-bin/ag.pl?club","22343","11/07/2002","19:36:44","Soccer"
"28832","I0832","http://www.football.nationwide.co.uk/football/NationwideLeague/TournamentNews.asp?T_ID","6884","11/07/2002","19:36:41","Soccer"
"28831","I0831","http://www.leaguemanagers.com/about/about_hist.html","34280","11/07/2002","19:36:40","Soccer"
"28830","I0830","http://www.football-league.co.uk/match/view/ticket_information/0,,10794,00.html","41668","11/07/2002","19:36:39","Soccer"
"28829","I0829","http://www.thefa.com:80/application?origin","58404","11/07/2002","19:36:39","Soccer"
"28828","I0828","http://www.the-eye.com/ereview.htm","11672","11/07/2002","19:36:38","Soccer"
"28827","I0827","http://www.rdasilva.demon.co.uk/football/ec/ec2000.html","7937","11/07/2002","19:36:38","Soccer"
"28826","I0826","http://www.xs4all.nl/~kassiesa/bert/uefa/history/trank96.html","47200","11/07/2002","19:36:38","Soccer"
"28825","I0825","http://fotbal.hypermart.net/italy/teams/index2.html","6645","11/07/2002","19:36:38","Soccer"
"28824","I0824","http://solair.eunet.yu/~m.rad/Trivia/goals_per_season.html","1377","11/07/2002","19:36:37","Soccer"
"28823","I0823","http://www.fifa.com/fifa/media/UPC_A_MEN.htm","35376","11/07/2002","19:36:37","Soccer"
"28822","I0822","http://www.uefa.com/magazine/news/Kind","25664","11/07/2002","19:36:36","Soccer"
"28821","I0821","http://www.planetfootball.com/article.asp?id","68017","11/07/2002","19:36:34","Soccer"
"28820","I0820","http://stats.football365.com/dom/ENG/D1/attend.html","41757","11/07/2002","19:36:33","Soccer"
"28819","I0819","http://www.soccernet.com/scotland/clubs/rangers/index.html","25332","11/07/2002","19:36:33","Soccer"
"28818","I0818","http://www.rsssf.com/ec/ec199394.html","19330","11/07/2002","19:36:32","Soccer"
"28817","I0817","http://www.englandweb.fsnet.co.uk/1966goal.htm","11024","11/07/2002","19:36:32","Soccer"
"28816","I0816","http://www.geocities.com/westhamcole/jcole9900.html","3466","11/07/2002","19:36:32","Soccer"
"28815","I0815","http://www.wembleynationalstadium.co.uk/new/stadium/select_committee.htm","15080","11/07/2002","19:36:32","Soccer"
"28814","I0814","http://www.englandfanzine.co.uk/reports/v_sweden_home_01.html","27798","11/07/2002","19:36:32","Soccer"
"28813","I0813","http://www.soccerway.com/europe/turkey/","35255","11/07/2002","19:36:32","Soccer"
"28812","I0812","http://www.englandsport.co.uk/nostal/h2h/m_to_p.html","64439","11/07/2002","19:36:29","Soccer"
"28811","I0811","http://www.donny.co.uk/ourgame/articles/p_lossofleaguestatus.htm","2622","11/07/2002","19:36:29","Soccer"
"28810","I0810","http://www.cofs.co.uk/polish.htm","3147","11/07/2002","19:36:29","Soccer"
"28809","I0809","http://www.football-on-tv.co.uk/","37034","11/07/2002","19:36:29","Soccer"
"28808","I0808","http://www.e-soccer.com/redirect_cat.asp?CategoryID","36183","11/07/2002","19:36:29","Soccer"
"28807","I0807","http://www.awayguide.net/cgi-bin/ag.pl?club","22407","11/07/2002","19:36:27","Soccer"
"28806","I0806","http://www.football.nationwide.co.uk/football/NationwideLeague/Division1/TournamentNews.asp?T_ID","6902","11/07/2002","19:36:25","Soccer"
"28805","I0805","http://www.leaguemanagers.com/about/about_ifma.htm","34548","11/07/2002","19:36:24","Soccer"
"28804","I0804","http://www.football-league.co.uk/match/view/ticket_information/0,1563,10794,00.html","41672","11/07/2002","19:36:23","Soccer"
"28803","I0803","http://www.thefa.com:80/application?origin","58404","11/07/2002","19:36:23","Soccer"
"28802","I0802","http://www.the-eye.com/teamnews.htm","15675","11/07/2002","19:36:20","Soccer"
"28801","I0801","http://www.rdasilva.demon.co.uk/football/anc/anc2000.html","7975","11/07/2002","19:36:20","Soccer"
"28800","I0800","http://www.xs4all.nl/~kassiesa/bert/uefa/match99.html","47351","11/07/2002","19:36:20","Soccer"
"28799","I0799","http://fotbal.hypermart.net/england/teams/index1.html","7033","11/07/2002","19:36:20","Soccer"
"28798","I0798","http://solair.eunet.yu/~m.rad/Search/lista.html","1649","11/07/2002","19:36:19","Soccer"
"28797","I0797","http://www.fifa.com/fifa/history_E.html","35733","11/07/2002","19:36:19","Soccer"
"28796","I0796","http://www.uefa.com/uefa/news/Kind","25724","11/07/2002","19:36:18","Soccer"
"28795","I0795","http://www.planetfootball.com/article.asp?id","68040","11/07/2002","19:36:17","Soccer"
"28794","I0794","http://stats.football365.com/dom/ENG/D3/attend.html","41759","11/07/2002","19:36:16","Soccer"
"28793","I0793","http://www.soccernet.com/scotland/clubs/livingston/index.html","25501","11/07/2002","19:36:15","Soccer"
"28792","I0792","http://www.rsssf.com/ec/ec197576.html","19526","11/07/2002","19:36:15","Soccer"
"28791","I0791","http://www.englandweb.fsnet.co.uk/halftime.htm","11049","11/07/2002","19:36:14","Soccer"
"28790","I0790","http://www.geocities.com/westhamcole/motdlive.html","3515","11/07/2002","19:36:14","Soccer"
"28789","I0789","http://www.wembleynationalstadium.co.uk/new/stadium/comparative_cost.htm","16015","11/07/2002","19:36:14","Soccer"
"28788","I0788","http://www.englandfanzine.co.uk/reports/v_argentina_world_cup_02.html","27847","11/07/2002","19:36:14","Soccer"
"28787","I0787","http://www.soccerway.com/europe/russia/","35261","11/07/2002","19:36:14","Soccer"
"28786","I0786","http://www.englandsport.co.uk/nostal/h2h/h_to_l.html","64759","11/07/2002","19:36:10","Soccer"
"28785","I0785","http://www.donny.co.uk/ourgame/articles/donnybuyertobuyhullcitytoo.htm","2867","11/07/2002","19:36:10","Soccer"
"28784","I0784","http://www.cofs.co.uk/kba.htm","3185","11/07/2002","19:36:10","Soccer"
"28783","I0783","http://www.football-on-tv.co.uk/Individual%20Teams/","37643","11/07/2002","19:36:10","Soccer"
"28782","I0782","http://www.e-soccer.com/redirect_cat.asp?CategoryID","36278","11/07/2002","19:36:10","Soccer"
"28781","I0781","http://www.awayguide.net/cgi-bin/ag.pl?club","22423","11/07/2002","19:36:07","Soccer"
"28780","I0780","http://www.football.nationwide.co.uk/football/NationwideLeague/TournamentNews.asp?T_ID","6902","11/07/2002","19:36:04","Soccer"
"28779","I0779","http://www.leaguemanagers.com/about/about_ifma.html","34548","11/07/2002","19:36:03","Soccer"
"28778","I0778","http://www.football-league.co.uk/fans/view/terrace_songs_detail/0,,10794~230020,00.html","42435","11/07/2002","19:35:59","Soccer"
"28777","I0777","http://www.thefa.com:80/application?origin","58448","11/07/2002","19:35:59","Soccer"
"28776","I0776","http://www.the-eye.com/e2links.htm","16514","11/07/2002","19:35:57","Soccer"
"28775","I0775","http://www.rdasilva.demon.co.uk/football/asc/ascq1988.html","8087","11/07/2002","19:35:57","Soccer"
"28774","I0774","http://www.xs4all.nl/~kassiesa/bert/uefa/history/ccoef91.html","51743","11/07/2002","19:35:57","Soccer"
"28773","I0773","http://fotbal.hypermart.net/spain/teams/index1.html","7038","11/07/2002","19:35:57","Soccer"
"28772","I0772","http://solair.eunet.yu/~m.rad/Trivia/neutral.html","1684","11/07/2002","19:35:56","Soccer"
"28771","I0771","http://www.fifa.com/rank/procedures_S.html","36291","11/07/2002","19:35:56","Soccer"
"28770","I0770","http://www.uefa.com/competitions/UCL/news/Kind","25761","11/07/2002","19:35:56","Soccer"
"28769","I0769","http://www.planetfootball.com/article.asp?id","68199","11/07/2002","19:35:55","Soccer"
"28768","I0768","http://stats.football365.com/dom/ENG/D2/attend.html","41791","11/07/2002","19:35:54","Soccer"
"28767","I0767","http://www.soccernet.com/bettingzone/index.html","25863","11/07/2002","19:35:54","Soccer"
"28766","I0766","http://www.rsssf.com/results-ame.html","21216","11/07/2002","19:35:53","Soccer"
"28765","I0765","http://www.englandweb.fsnet.co.uk/worldcup/1974.htm","11503","11/07/2002","19:35:53","Soccer"
"28764","I0764","http://www.geocities.com/westhamcole/euro2000.html","3616","11/07/2002","19:35:53","Soccer"
"28763","I0763","http://www.wembleynationalstadium.co.uk/new/stadium/image.htm","17299","11/07/2002","19:35:53","Soccer"
"28762","I0762","http://www.englandfanzine.co.uk/index.html","27974","11/07/2002","19:35:53","Soccer"
"28761","I0761","http://www.soccerway.com/europe/netherlands/","35266","11/07/2002","19:35:53","Soccer"
"28760","I0760","http://www.englandsport.co.uk/nostal/yrbyyr/1919_1924.html","66824","11/07/2002","19:35:50","Soccer"
"28759","I0759","http://www.donny.co.uk/ourgame/previousarticles.htm","3010","11/07/2002","19:35:50","Soccer"
"28758","I0758","http://www.cofs.co.uk/recent_campaigns.htm","3296","11/07/2002","19:35:50","Soccer"
"28757","I0757","http://www.football-on-tv.co.uk/","39691","11/07/2002","19:35:50","Soccer"
"28756","I0756","http://www.e-soccer.com/redirect_cat.asp?CategoryID","36293","11/07/2002","19:35:49","Soccer"
"28755","I0755","http://www.awayguide.net/cgi-bin/ag.pl?club","22685","11/07/2002","19:35:48","Soccer"
"28754","I0754","http://www.football.nationwide.co.uk/football/NationwideLeague/Division3/TournamentNews.asp?T_ID","6915","11/07/2002","19:35:45","Soccer"
"28753","I0753","http://www.leaguemanagers.com/competition/englandcap.html","34797","11/07/2002","19:35:44","Soccer"
"28752","I0752","http://www.football-league.co.uk/fans/view/second_feature_detail/0,,10794~207510,00.html","48992","11/07/2002","19:35:43","Soccer"
"28751","I0751","http://www.thefa.com:80/application?origin","58739","11/07/2002","19:35:43","Soccer"
"28750","I0750","http://www.the-eye.com/chatgallery.htm","16701","11/07/2002","19:35:41","Soccer"
"28749","I0749","http://www.rdasilva.demon.co.uk/football/asc/ascq1984.html","8512","11/07/2002","19:35:41","Soccer"
"28748","I0748","http://www.xs4all.nl/~kassiesa/bert/uefa/match00.html","51968","11/07/2002","19:35:40","Soccer"
"28747","I0747","http://fotbal.hypermart.net/england/teams/index2.html","7053","11/07/2002","19:35:40","Soccer"
"28746","I0746","http://solair.eunet.yu/~m.rad/Trivia/goals_per_round.html","2089","11/07/2002","19:35:40","Soccer"
"28745","I0745","http://www.fifa.com/fifa/history_S.html","36330","11/07/2002","19:35:40","Soccer"
"28744","I0744","http://www.uefa.com/Games/BeatTheKeeper/index.html","25850","11/07/2002","19:35:39","Soccer"
"28743","I0743","http://www.planetfootball.com","68667","11/07/2002","19:35:38","Soccer"
"28742","I0742","http://stats.football365.com/dom/ENG/PR/overview.html","42425","11/07/2002","19:35:37","Soccer"
"28741","I0741","http://www.soccernet.com/scotland/clubs/hibernian/index.html","25967","11/07/2002","19:35:37","Soccer"
"28740","I0740","http://www.rsssf.com/ec/ec199495.html","21762","11/07/2002","19:35:36","Soccer"
"28739","I0739","http://www.englandweb.fsnet.co.uk/answers.htm","12855","11/07/2002","19:35:36","Soccer"
"28738","I0738","http://www.geocities.com/westhamcole/euro2000qual.html","3676","11/07/2002","19:35:36","Soccer"
"28737","I0737","http://www.wembleynationalstadium.co.uk/new/stadium/ellerbe.htm","17554","11/07/2002","19:35:36","Soccer"
